YEAR,MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,ORIGIN,DEST,ARR_DELAY,CANCELLED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY
2017,1,4,2017/1/12,OO,4921,SFO,LAX,148,0,64,337,0,0
2017,1,4,2017/1/12,OO,4922,LAX,SFO,27,0,57,337,0,0
2017,1,4,2017/1/12,OO,4923,SFO,LAX,65,0,63,337,0,0
2017,1,4,2017/1/12,OO,4924,LAX,SFO,142,0,53,337,104,0
2017,1,4,2017/1/12,OO,4925,SFO,LAX,38,0,62,337,0,0
2017,1,4,2017/1/12,OO,4926,LAX,SFO,53,0,54,337,0,0
2017,1,4,2017/1/12,OO,4927,SFO,LAX,-3,0,60,337,0,0
2017,1,4,2017/1/12,OO,5026,SMF,SFO,-16,0,32,86,0,0
2017,1,4,2017/1/12,OO,5041,SFO,SMF,59,0,19,86,19,0
2017,1,4,2017/1/12,OO,5085,SMF,SFO,66,0,35,86,0,0
2017,1,4,2017/1/12,OO,5093,SFO,SMF,-13,0,19,86,0,0
2017,1,4,2017/1/12,OO,5094,SFO,SMF,-8,0,20,86,0,0
2017,1,4,2017/1/12,OO,5096,SFO,SMF,85,0,22,86,0,44
2017,1,4,2017/1/12,OO,5097,SMF,SFO,-15,0,27,86,0,0
2017,1,4,2017/1/12,OO,5150,SFO,SMF,2,0,17,86,0,0
2017,1,4,2017/1/12,OO,5153,SMF,SFO,-13,0,27,86,0,0
2017,1,4,2017/1/12,OO,5154,SMF,SFO,8,0,32,86,0,0
2017,1,4,2017/1/12,OO,5445,SFO,LAX,-7,0,60,337,0,0
2017,1,4,2017/1/12,OO,5513,SMF,LAX,35,0,70,373,0,0
2017,1,4,2017/1/12,OO,5583,LAX,SMF,129,0,56,373,0,0
2017,1,4,2017/1/12,OO,5635,LAX,SMF,-13,0,60,373,0,0
2017,1,4,2017/1/12,OO,5663,SMF,LAX,116,0,65,373,0,0
2017,1,5,2017/1/13,OO,3018,LAX,SMF,-19,0,58,373,0,0
2017,1,5,2017/1/13,OO,3018,SMF,LAX,-21,0,64,373,0,0
2017,1,5,2017/1/20,OO,5445,SFO,LAX,-11,0,49,337,0,0
2017,1,5,2017/1/20,OO,5513,SMF,LAX,28,0,66,373,0,0
2017,1,5,2017/1/20,OO,5583,LAX,SMF,16,0,72,373,0,0
2017,1,5,2017/1/20,OO,5635,LAX,SMF,-5,0,72,373,0,0
2017,1,5,2017/1/20,OO,5663,SMF,LAX,12,0,59,373,0,0
2017,1,6,2017/1/21,OO,3018,LAX,SMF,-4,0,78,373,0,0
2017,1,6,2017/1/21,OO,3018,SMF,LAX,-24,0,56,373,0,0
2017,1,6,2017/1/21,OO,3542,SMF,LAX,-2,0,56,373,0,0
2017,1,6,2017/1/21,OO,3544,LAX,SMF,186,0,73,373,8,0
2017,1,6,2017/1/21,OO,3544,SMF,LAX,162,0,60,373,0,0
2017,1,6,2017/1/21,OO,4671,LAX,SMF,-8,0,70,373,0,0
2017,1,6,2017/1/21,OO,4901,SFO,LAX,-34,0,48,337,0,0
2017,1,6,2017/1/21,OO,4904,LAX,SFO,50,0,71,337,0,0
2017,1,6,2017/1/21,OO,4906,LAX,SFO,39,0,64,337,0,0
2017,1,6,2017/1/21,OO,4907,SFO,LAX,-23,0,49,337,0,0
2017,1,6,2017/1/21,OO,4908,LAX,SFO,0,0,67,337,0,0
2017,1,6,2017/1/21,OO,4911,SFO,LAX,5,0,52,337,0,0
2017,1,6,2017/1/21,OO,4914,LAX,SFO,2,0,64,337,0,0
2017,1,6,2017/1/21,OO,4915,SFO,LAX,-8,0,49,337,0,0
2017,1,6,2017/1/21,OO,4920,LAX,SFO,-1,0,76,337,0,0
2017,1,6,2017/1/21,OO,4921,SFO,LAX,99,0,48,337,0,0
2017,1,6,2017/1/21,OO,4926,LAX,SFO,2,0,76,337,0,0
2017,1,6,2017/1/21,OO,4927,SFO,LAX,-4,0,53,337,0,0
2017,1,6,2017/1/21,OO,5026,SMF,SFO,12,0,27,86,0,0
2017,1,6,2017/1/21,OO,5041,SFO,SMF,-7,0,23,86,0,0
2017,1,6,2017/1/21,OO,5085,SMF,SFO,13,0,32,86,0,0
2017,1,6,2017/1/21,OO,5093,SFO,SMF,-5,0,23,86,0,0
2017,1,6,2017/1/21,OO,5094,SFO,SMF,-12,0,24,86,0,0
2017,1,6,2017/1/21,OO,5096,SFO,SMF,28,0,27,86,18,0
2017,1,6,2017/1/21,OO,5097,SMF,SFO,9,0,35,86,0,0
2017,1,6,2017/1/21,OO,5150,SFO,SMF,-10,0,23,86,0,0
2017,1,6,2017/1/21,OO,5153,SMF,SFO,5,0,31,86,0,0
2017,1,6,2017/1/21,OO,5154,SMF,SFO,28,0,35,86,0,0
2017,1,6,2017/1/21,OO,5196,SFO,LAX,14,0,50,337,0,0
2017,1,6,2017/1/21,OO,5340,SFO,LAX,11,0,51,337,0,0
2017,1,6,2017/1/21,OO,5363,LAX,SFO,-3,0,69,337,0,0
2017,1,6,2017/1/21,OO,5385,LAX,SFO,31,0,78,337,0,0
2017,1,6,2017/1/21,OO,5445,SFO,LAX,-6,0,47,337,0,0
2017,1,6,2017/1/21,OO,5513,SMF,LAX,37,0,53,373,0,0
2017,1,6,2017/1/21,OO,5635,LAX,SMF,75,0,76,373,68,0
2017,1,7,2017/1/22,OO,3018,LAX,SMF,16,0,64,373,0,0
2017,1,7,2017/1/22,OO,3018,SMF,LAX,26,0,69,373,0,0
2017,1,7,2017/1/22,OO,3542,SMF,LAX,na,1,na,373,0,0
2017,1,7,2017/1/22,OO,4671,LAX,SMF,na,1,na,373,0,0
2017,1,7,2017/1/22,OO,4902,LAX,SFO,380,0,66,337,0,0
2017,1,7,2017/1/22,OO,4903,SFO,LAX,53,0,56,337,0,0
2017,1,7,2017/1/22,OO,4904,LAX,SFO,37,0,61,337,0,37
2017,1,7,2017/1/22,OO,4905,SFO,LAX,84,0,53,337,29,0
2017,1,7,2017/1/22,OO,4906,LAX,SFO,69,0,60,337,16,0
2017,1,7,2017/1/22,OO,4907,SFO,LAX,415,0,58,337,0,332
2017,1,7,2017/1/22,OO,4908,LAX,SFO,113,0,62,337,9,0
2017,1,7,2017/1/22,OO,4909,SFO,LAX,119,0,78,337,21,0
2017,1,7,2017/1/22,OO,4911,SFO,LAX,393,0,70,337,359,0
2017,1,7,2017/1/22,OO,4912,LAX,SFO,108,0,62,337,0,0
2017,1,7,2017/1/22,OO,4913,SFO,LAX,261,0,57,337,0,129
2017,1,7,2017/1/22,OO,4914,LAX,SFO,na,1,na,337,0,0
2017,1,7,2017/1/22,OO,4915,SFO,LAX,305,0,66,337,202,0
2017,1,7,2017/1/22,OO,4916,LAX,SFO,263,0,58,337,2,0
2017,1,7,2017/1/22,OO,4918,LAX,SFO,96,0,59,337,51,0
2017,1,7,2017/1/22,OO,4919,SFO,LAX,na,1,na,337,0,0
2017,1,7,2017/1/22,OO,4920,LAX,SFO,180,0,58,337,0,0
2017,1,7,2017/1/22,OO,4921,SFO,LAX,na,1,na,337,0,0
2017,1,7,2017/1/22,OO,4922,LAX,SFO,na,1,na,337,0,0
2017,1,7,2017/1/22,OO,4923,SFO,LAX,150,0,61,337,20,0
2017,1,7,2017/1/22,OO,4924,LAX,SFO,121,0,57,337,0,0
2017,1,7,2017/1/22,OO,4925,SFO,LAX,170,0,82,337,80,0
2017,1,7,2017/1/22,OO,4926,LAX,SFO,199,0,56,337,19,0
2017,1,7,2017/1/22,OO,4927,SFO,LAX,136,0,66,337,0,0
2017,1,7,2017/1/22,OO,5026,SMF,SFO,155,0,34,86,0,0
2017,1,7,2017/1/22,OO,5041,SFO,SMF,98,0,23,86,89,0
2017,1,7,2017/1/22,OO,5085,SMF,SFO,100,0,34,86,0,0
2017,1,7,2017/1/22,OO,5093,SFO,SMF,-17,0,26,86,0,0
2017,1,7,2017/1/22,OO,5094,SFO,SMF,130,0,25,86,0,0
2017,1,7,2017/1/22,OO,5096,SFO,SMF,-10,0,23,86,0,0
2017,1,7,2017/1/22,OO,5097,SMF,SFO,38,0,37,86,0,0
2017,1,7,2017/1/22,OO,5150,SFO,SMF,22,0,25,86,15,0
2017,1,7,2017/1/22,OO,5153,SMF,SFO,-11,0,34,86,0,0
2017,1,7,2017/1/22,OO,5154,SMF,SFO,-14,0,33,86,0,0
2017,1,7,2017/1/22,OO,5340,SFO,LAX,135,0,69,337,0,0
2017,1,7,2017/1/22,OO,5513,SMF,LAX,66,0,71,373,0,0
2017,1,7,2017/1/22,OO,5583,LAX,SMF,28,0,58,373,0,0
2017,1,7,2017/1/22,OO,5635,LAX,SMF,-12,0,63,373,0,0
2017,1,7,2017/1/22,OO,5663,SMF,LAX,38,0,66,373,0,0
2017,1,7,2017/1/22,OO,5818,SFO,LAX,1,0,53,337,0,0
2017,1,1,2017/1/23,OO,3018,LAX,SMF,57,0,64,373,0,0
2017,1,1,2017/1/23,OO,3018,SMF,LAX,63,0,61,373,1,0
2017,1,1,2017/1/23,OO,3542,SMF,LAX,82,0,64,373,0,0
2017,1,1,2017/1/23,OO,3544,LAX,SMF,57,0,64,373,6,0
2017,1,1,2017/1/23,OO,3544,SMF,LAX,46,0,63,373,0,0
2017,1,1,2017/1/23,OO,4671,LAX,SMF,81,0,64,373,0,0
2017,1,1,2017/1/23,OO,4900,LAX,SFO,13,0,71,337,0,0
2017,1,1,2017/1/23,OO,4901,SFO,LAX,-8,0,58,337,0,0
2017,1,1,2017/1/23,OO,4902,LAX,SFO,16,0,63,337,0,0
2017,1,1,2017/1/23,OO,4903,SFO,LAX,na,1,na,337,0,0
2017,1,1,2017/1/23,OO,4904,LAX,SFO,39,0,61,337,0,0
2017,1,1,2017/1/23,OO,4905,SFO,LAX,338,0,63,337,243,0
2017,1,1,2017/1/23,OO,4906,LAX,SFO,na,1,na,337,0,0
2017,1,1,2017/1/23,OO,4907,SFO,LAX,91,0,61,337,0,0
2017,1,1,2017/1/23,OO,4908,LAX,SFO,327,0,58,337,0,0
2017,1,1,2017/1/23,OO,4909,SFO,LAX,123,0,71,337,0,0
2017,1,1,2017/1/23,OO,4911,SFO,LAX,109,0,63,337,0,0
2017,1,1,2017/1/23,OO,4912,LAX,SFO,196,0,68,337,71,0
2017,1,1,2017/1/23,OO,4913,SFO,LAX,305,0,70,337,26,0
2017,1,1,2017/1/23,OO,4914,LAX,SFO,120,0,64,337,0,0
2017,1,1,2017/1/23,OO,4915,SFO,LAX,na,1,na,337,0,0
2017,1,1,2017/1/23,OO,4916,LAX,SFO,135,0,61,337,48,0
2017,1,1,2017/1/23,OO,4918,LAX,SFO,na,1,na,337,0,0
2017,1,1,2017/1/23,OO,4919,SFO,LAX,150,0,55,337,0,0
2017,1,1,2017/1/23,OO,4920,LAX,SFO,na,1,na,337,0,0
2017,1,1,2017/1/23,OO,4921,SFO,LAX,90,0,74,337,0,0
2017,1,1,2017/1/23,OO,4922,LAX,SFO,151,0,57,337,1,0
2017,1,1,2017/1/23,OO,4923,SFO,LAX,94,0,54,337,0,0
2017,1,1,2017/1/23,OO,4924,LAX,SFO,205,0,58,337,204,0
2017,1,1,2017/1/23,OO,4925,SFO,LAX,na,1,na,337,0,0
2017,1,1,2017/1/23,OO,4926,LAX,SFO,105,0,59,337,0,0
2017,1,1,2017/1/23,OO,4927,SFO,LAX,1,0,55,337,0,0
2017,1,1,2017/1/23,OO,5026,SMF,SFO,15,0,30,86,0,0
2017,1,1,2017/1/23,OO,5041,SFO,SMF,54,0,20,86,0,0
2017,1,1,2017/1/23,OO,5085,SMF,SFO,42,0,30,86,0,0
2017,1,1,2017/1/23,OO,5093,SFO,SMF,-8,0,20,86,0,0
2017,1,1,2017/1/23,OO,5094,SFO,SMF,34,0,21,86,0,0
2017,1,1,2017/1/23,OO,5096,SFO,SMF,14,0,20,86,0,0
2017,1,1,2017/1/23,OO,5097,SMF,SFO,58,0,32,86,0,0
2017,1,1,2017/1/23,OO,5150,SFO,SMF,25,0,25,86,0,0
2017,1,1,2017/1/23,OO,5153,SMF,SFO,-15,0,30,86,0,0
2017,1,1,2017/1/23,OO,5154,SMF,SFO,40,0,30,86,0,0
2017,1,1,2017/1/23,OO,5445,SFO,LAX,4,0,50,337,0,0
2017,1,1,2017/1/23,OO,5513,SMF,LAX,82,0,67,373,0,0
2017,1,1,2017/1/23,OO,5583,LAX,SMF,34,0,65,373,31,0
2017,1,1,2017/1/23,OO,5635,LAX,SMF,-16,0,64,373,0,0
2017,1,1,2017/1/23,OO,5663,SMF,LAX,20,0,63,373,0,0
2017,1,2,2017/1/24,OO,3018,LAX,SMF,3,0,62,373,0,0
2017,1,2,2017/1/24,OO,3018,SMF,LAX,-9,0,60,373,0,0
2017,1,2,2017/1/24,OO,3542,SMF,LAX,4,0,58,373,0,0
2017,1,2,2017/1/24,OO,3544,LAX,SMF,-3,0,62,373,0,0
2017,1,2,2017/1/24,OO,3544,SMF,LAX,8,0,61,373,0,0
2017,1,2,2017/1/24,OO,4671,LAX,SMF,26,0,63,373,0,0
2017,1,2,2017/1/24,OO,4900,LAX,SFO,4,0,56,337,0,0
2017,1,2,2017/1/24,OO,4901,SFO,LAX,17,0,58,337,16,0
2017,1,2,2017/1/24,OO,4902,LAX,SFO,-19,0,59,337,0,0
2017,1,2,2017/1/24,OO,4903,SFO,LAX,62,0,56,337,62,0
2017,1,2,2017/1/24,OO,4904,LAX,SFO,-5,0,58,337,0,0
2017,1,2,2017/1/24,OO,4905,SFO,LAX,6,0,52,337,0,0
2017,1,2,2017/1/24,OO,4906,LAX,SFO,41,0,55,337,0,0
2017,1,2,2017/1/24,OO,4907,SFO,LAX,29,0,59,337,21,0
2017,1,2,2017/1/24,OO,4908,LAX,SFO,-12,0,57,337,0,0
2017,1,2,2017/1/24,OO,4909,SFO,LAX,2,0,55,337,0,0
2017,1,2,2017/1/24,OO,4911,SFO,LAX,69,0,52,337,61,0
2017,1,2,2017/1/24,OO,4912,LAX,SFO,98,0,59,337,96,0
2017,1,2,2017/1/24,OO,4913,SFO,LAX,-22,0,56,337,0,0
2017,1,2,2017/1/24,OO,4914,LAX,SFO,57,0,60,337,0,0
2017,1,2,2017/1/24,OO,4915,SFO,LAX,-15,0,57,337,0,0
2017,1,2,2017/1/24,OO,4916,LAX,SFO,5,0,62,337,0,0
2017,1,2,2017/1/24,OO,4918,LAX,SFO,-10,0,58,337,0,0
2017,1,2,2017/1/24,OO,4919,SFO,LAX,37,0,52,337,0,0
2017,1,2,2017/1/24,OO,4920,LAX,SFO,-10,0,61,337,0,0
2017,1,2,2017/1/24,OO,4921,SFO,LAX,5,0,53,337,0,0
2017,1,2,2017/1/24,OO,4922,LAX,SFO,31,0,65,337,0,0
2017,1,2,2017/1/24,OO,4923,SFO,LAX,-6,0,52,337,0,0
2017,1,2,2017/1/24,OO,4924,LAX,SFO,-4,0,63,337,0,0
2017,1,2,2017/1/24,OO,4925,SFO,LAX,1,0,55,337,0,0
2017,1,2,2017/1/24,OO,4926,LAX,SFO,4,0,62,337,0,0
2017,1,2,2017/1/24,OO,4927,SFO,LAX,82,0,48,337,82,0
2017,1,2,2017/1/24,OO,5026,SMF,SFO,-5,0,31,86,0,0
2017,1,2,2017/1/24,OO,5041,SFO,SMF,-1,0,22,86,0,0
2017,1,5,2017/1/27,UA,1294,LAX,SFO,-7,0,57,337,0,0
2017,1,5,2017/1/27,UA,1447,SFO,LAX,-5,0,55,337,0,0
2017,1,5,2017/1/27,UA,1749,SFO,LAX,24,0,57,337,0,0
2017,1,5,2017/1/27,UA,1845,LAX,SFO,-9,0,56,337,0,0
2017,1,5,2017/1/27,UA,1912,SFO,LAX,0,0,55,337,0,0
2017,1,4,2017/1/26,UA,207,SFO,LAX,-10,0,56,337,0,0
2017,1,4,2017/1/26,UA,222,SFO,LAX,-8,0,54,337,0,0
2017,1,4,2017/1/26,UA,256,SFO,LAX,5,0,56,337,0,0
2017,1,4,2017/1/26,UA,281,SFO,LAX,94,0,52,337,0,0
2017,1,4,2017/1/26,UA,398,LAX,SFO,-11,0,58,337,0,0
2017,1,4,2017/1/26,UA,414,LAX,SFO,-24,0,59,337,0,0
2017,1,4,2017/1/26,UA,420,LAX,SFO,-16,0,57,337,0,0
2017,1,4,2017/1/26,UA,444,LAX,SFO,-15,0,59,337,0,0
2017,1,4,2017/1/26,UA,449,LAX,SFO,31,0,55,337,0,0
2017,1,4,2017/1/26,UA,460,LAX,SFO,-14,0,56,337,0,0
2017,1,4,2017/1/26,UA,479,SFO,LAX,27,0,57,337,0,0
2017,1,4,2017/1/26,UA,480,LAX,SFO,85,0,66,337,0,0
2017,1,4,2017/1/26,UA,481,LAX,SFO,-14,0,59,337,0,0
2017,1,4,2017/1/26,UA,502,LAX,SFO,-1,0,70,337,0,0
2017,1,4,2017/1/26,UA,525,SFO,LAX,-7,0,54,337,0,0
2017,1,4,2017/1/26,UA,708,LAX,SFO,-2,0,58,337,0,0
2017,1,4,2017/1/26,UA,731,LAX,SFO,-9,0,60,337,0,0
2017,1,4,2017/1/26,UA,750,SFO,LAX,-18,0,53,337,0,0
2017,1,4,2017/1/26,UA,814,SFO,LAX,-12,0,53,337,0,0
2017,1,4,2017/1/26,UA,816,SFO,LAX,-17,0,49,337,0,0
2017,1,4,2017/1/26,UA,937,SFO,LAX,-14,0,55,337,0,0
2017,1,4,2017/1/26,UA,1294,LAX,SFO,6,0,58,337,0,0
2017,1,4,2017/1/26,UA,1447,SFO,LAX,-20,0,48,337,0,0
2017,1,4,2017/1/26,UA,1749,SFO,LAX,0,0,51,337,0,0
2017,1,4,2017/1/26,UA,1845,LAX,SFO,10,0,57,337,0,0
2017,1,4,2017/1/26,UA,1912,SFO,LAX,69,0,54,337,0,0
2017,1,3,2017/1/25,UA,207,SFO,LAX,-13,0,51,337,0,0
2017,1,3,2017/1/25,UA,222,SFO,LAX,-11,0,53,337,0,0
2017,1,3,2017/1/25,UA,256,SFO,LAX,-9,0,52,337,0,0
2017,1,3,2017/1/25,UA,281,SFO,LAX,16,0,54,337,0,0
2017,1,3,2017/1/25,UA,398,LAX,SFO,-10,0,57,337,0,0
2017,1,3,2017/1/25,UA,414,LAX,SFO,-17,0,59,337,0,0
2017,1,3,2017/1/25,UA,420,LAX,SFO,-16,0,56,337,0,0
2017,1,3,2017/1/25,UA,444,LAX,SFO,-19,0,59,337,0,0
2017,1,3,2017/1/25,UA,449,LAX,SFO,-15,0,57,337,0,0
2017,1,3,2017/1/25,UA,460,LAX,SFO,-13,0,57,337,0,0
2017,1,3,2017/1/25,UA,479,SFO,LAX,0,0,55,337,0,0
2017,1,3,2017/1/25,UA,480,LAX,SFO,-20,0,57,337,0,0
2017,1,3,2017/1/25,UA,481,LAX,SFO,-20,0,56,337,0,0
2017,1,3,2017/1/25,UA,502,LAX,SFO,-16,0,55,337,0,0
2017,1,3,2017/1/25,UA,525,SFO,LAX,-4,0,52,337,0,0
2017,1,3,2017/1/25,UA,708,LAX,SFO,-7,0,55,337,0,0
2017,1,3,2017/1/25,UA,731,LAX,SFO,-17,0,57,337,0,0
2017,1,3,2017/1/25,UA,750,SFO,LAX,-14,0,56,337,0,0
2017,1,3,2017/1/25,UA,814,SFO,LAX,64,0,55,337,0,0
2017,1,3,2017/1/25,UA,816,SFO,LAX,-10,0,54,337,0,0
2017,1,3,2017/1/25,UA,937,SFO,LAX,-4,0,59,337,0,0
2017,1,3,2017/1/25,UA,1447,SFO,LAX,-24,0,51,337,0,0
2017,1,3,2017/1/25,UA,1749,SFO,LAX,7,0,57,337,0,0
2017,1,3,2017/1/25,UA,1845,LAX,SFO,-25,0,55,337,0,0
2017,1,2,2017/1/24,UA,207,SFO,LAX,-7,0,57,337,0,0
2017,1,2,2017/1/24,UA,222,SFO,LAX,-13,0,49,337,0,0
2017,1,2,2017/1/24,UA,256,SFO,LAX,-8,0,54,337,0,0
2017,1,2,2017/1/24,UA,281,SFO,LAX,-6,0,54,337,0,0
2017,1,2,2017/1/24,UA,398,LAX,SFO,-4,0,59,337,0,0
2017,1,2,2017/1/24,UA,414,LAX,SFO,-12,0,57,337,0,0
2017,1,2,2017/1/24,UA,420,LAX,SFO,-10,0,56,337,0,0
2017,1,2,2017/1/24,UA,444,LAX,SFO,-11,0,57,337,0,0
2017,1,2,2017/1/24,UA,449,LAX,SFO,-11,0,55,337,0,0
2017,1,2,2017/1/24,UA,460,LAX,SFO,0,0,59,337,0,0
2017,1,2,2017/1/24,UA,479,SFO,LAX,-14,0,57,337,0,0
2017,1,2,2017/1/24,UA,480,LAX,SFO,-12,0,61,337,0,0
2017,1,2,2017/1/24,UA,481,LAX,SFO,70,0,65,337,0,0
2017,1,2,2017/1/24,UA,502,LAX,SFO,-21,0,58,337,0,0
2017,1,2,2017/1/24,UA,525,SFO,LAX,-16,0,50,337,0,0
2017,1,2,2017/1/24,UA,708,LAX,SFO,-25,0,57,337,0,0
2017,1,2,2017/1/24,UA,731,LAX,SFO,-18,0,60,337,0,0
2017,1,2,2017/1/24,UA,750,SFO,LAX,98,0,52,337,0,0
2017,1,2,2017/1/24,UA,814,SFO,LAX,-8,0,54,337,0,0
2017,1,2,2017/1/24,UA,816,SFO,LAX,-12,0,50,337,0,0
2017,1,2,2017/1/24,UA,937,SFO,LAX,-5,0,55,337,0,0
2017,1,2,2017/1/24,UA,1447,SFO,LAX,-28,0,51,337,0,0
2017,1,2,2017/1/24,UA,1749,SFO,LAX,-5,0,53,337,0,0
2017,1,2,2017/1/24,UA,1845,LAX,SFO,-9,0,54,337,0,0
2017,1,1,2017/1/23,UA,207,SFO,LAX,72,0,59,337,0,0
2017,1,1,2017/1/23,UA,222,SFO,LAX,57,0,53,337,1,0
2017,1,1,2017/1/23,UA,256,SFO,LAX,88,0,66,337,0,0
2017,1,1,2017/1/23,UA,281,SFO,LAX,125,0,66,337,64,0
2017,1,1,2017/1/23,UA,398,LAX,SFO,41,0,55,337,0,0
2017,1,1,2017/1/23,UA,414,LAX,SFO,-7,0,63,337,0,0
2017,1,1,2017/1/23,UA,420,LAX,SFO,273,0,53,337,0,0
2017,1,1,2017/1/23,UA,444,LAX,SFO,68,0,59,337,0,0
2017,1,1,2017/1/23,UA,449,LAX,SFO,-4,0,63,337,0,0
2017,1,1,2017/1/23,UA,460,LAX,SFO,58,0,56,337,10,0
2017,1,1,2017/1/23,UA,479,SFO,LAX,53,0,60,337,0,0
2017,1,1,2017/1/23,UA,480,LAX,SFO,105,0,55,337,0,0
2017,1,1,2017/1/23,UA,481,LAX,SFO,60,0,74,337,0,0
2017,1,1,2017/1/23,UA,502,LAX,SFO,4,0,58,337,0,0
2017,1,1,2017/1/23,UA,525,SFO,LAX,228,0,53,337,0,0
2017,1,1,2017/1/23,UA,708,LAX,SFO,-18,0,58,337,0,0
2017,1,1,2017/1/23,UA,731,LAX,SFO,13,0,55,337,0,0
2017,1,1,2017/1/23,UA,750,SFO,LAX,51,0,57,337,3,0
2017,1,1,2017/1/23,UA,814,SFO,LAX,65,0,62,337,0,0
2017,1,1,2017/1/23,UA,816,SFO,LAX,36,0,79,337,0,0
2017,1,1,2017/1/23,UA,937,SFO,LAX,99,0,52,337,0,0
2017,1,1,2017/1/23,UA,1294,LAX,SFO,-8,0,59,337,0,0
2017,1,1,2017/1/23,UA,1447,SFO,LAX,6,0,55,337,0,0
2017,1,1,2017/1/23,UA,1749,SFO,LAX,18,0,65,337,0,0
2017,1,1,2017/1/23,UA,1845,LAX,SFO,52,0,61,337,23,0
2017,1,1,2017/1/23,UA,1912,SFO,LAX,15,0,66,337,0,0
2017,1,1,2017/1/9,UA,1294,LAX,SFO,382,0,59,337,341,0
2017,1,1,2017/1/9,UA,1447,SFO,LAX,46,0,51,337,0,0
2017,1,1,2017/1/9,UA,1749,SFO,LAX,9,0,56,337,0,0
2017,1,1,2017/1/9,UA,1845,LAX,SFO,142,0,63,337,15,0
2017,1,1,2017/1/9,UA,1912,SFO,LAX,16,0,52,337,0,0
2017,1,7,2017/1/8,UA,207,SFO,LAX,na,1,na,337,0,0
2017,1,7,2017/1/8,UA,222,SFO,LAX,144,0,55,337,26,0
2017,1,7,2017/1/8,UA,256,SFO,LAX,1,0,57,337,0,0
2017,1,7,2017/1/8,UA,281,SFO,LAX,28,0,57,337,12,0
2017,1,7,2017/1/8,UA,398,LAX,SFO,140,0,56,337,0,0
2017,1,7,2017/1/8,UA,414,LAX,SFO,-5,0,64,337,0,0
2017,1,7,2017/1/8,UA,420,LAX,SFO,15,0,65,337,15,0
2017,1,7,2017/1/8,UA,444,LAX,SFO,13,0,76,337,0,0
2017,1,7,2017/1/8,UA,449,LAX,SFO,14,0,66,337,0,0
2017,1,7,2017/1/8,UA,460,LAX,SFO,10,0,60,337,0,0
2017,1,7,2017/1/8,UA,479,SFO,LAX,-3,0,55,337,0,0
2017,1,7,2017/1/8,UA,480,LAX,SFO,3,0,62,337,0,0
2017,1,7,2017/1/8,UA,525,SFO,LAX,-15,0,53,337,0,0
2017,1,7,2017/1/8,UA,708,LAX,SFO,3,0,67,337,0,0
2017,1,7,2017/1/8,UA,731,LAX,SFO,50,0,65,337,0,0
2017,1,7,2017/1/8,UA,750,SFO,LAX,-3,0,57,337,0,0
2017,1,7,2017/1/8,UA,814,SFO,LAX,-13,0,54,337,0,0
2017,1,7,2017/1/8,UA,816,SFO,LAX,85,0,56,337,10,0
2017,1,7,2017/1/8,UA,1004,SFO,LAX,10,0,53,337,0,0
2017,1,7,2017/1/8,UA,1447,SFO,LAX,38,0,55,337,38,0
2017,1,7,2017/1/8,UA,1749,SFO,LAX,2,0,50,337,0,0
2017,1,7,2017/1/8,UA,1831,LAX,SFO,19,0,67,337,0,0
2017,1,6,2017/1/7,UA,222,SFO,LAX,-7,0,52,337,0,0
2017,1,6,2017/1/7,UA,256,SFO,LAX,7,0,54,337,0,0
2017,1,6,2017/1/7,UA,281,SFO,LAX,26,0,55,337,12,0
2017,1,6,2017/1/7,UA,414,LAX,SFO,-2,0,65,337,0,0
2017,1,6,2017/1/7,UA,444,LAX,SFO,22,0,63,337,0,0
2017,1,6,2017/1/7,UA,460,LAX,SFO,19,0,61,337,0,0
2017,1,6,2017/1/7,UA,481,LAX,SFO,24,0,67,337,0,0
2017,1,6,2017/1/7,UA,502,LAX,SFO,16,0,89,337,0,0
2017,1,6,2017/1/7,UA,708,LAX,SFO,15,0,80,337,0,0
2017,1,6,2017/1/7,UA,816,SFO,LAX,41,0,54,337,41,0
2017,1,6,2017/1/7,UA,937,SFO,LAX,-16,0,51,337,0,0
2017,1,6,2017/1/7,UA,1749,SFO,LAX,-8,0,51,337,0,0
2017,1,6,2017/1/7,UA,1845,LAX,SFO,16,0,78,337,0,0
2017,1,5,2017/1/6,UA,207,SFO,LAX,-10,0,53,337,0,0
2017,1,5,2017/1/6,UA,222,SFO,LAX,17,0,52,337,15,0
2017,1,5,2017/1/6,UA,256,SFO,LAX,45,0,57,337,44,0
2017,1,5,2017/1/6,UA,281,SFO,LAX,1,0,50,337,0,0
2017,1,5,2017/1/6,UA,398,LAX,SFO,18,0,62,337,0,0
2017,1,5,2017/1/6,UA,414,LAX,SFO,-2,0,58,337,0,0
2017,1,5,2017/1/6,UA,420,LAX,SFO,27,0,54,337,5,0
2017,1,5,2017/1/6,UA,444,LAX,SFO,-14,0,58,337,0,0
2017,1,5,2017/1/6,UA,449,LAX,SFO,-28,0,55,337,0,0
2017,1,5,2017/1/6,UA,460,LAX,SFO,-1,0,55,337,0,0
2017,1,5,2017/1/6,UA,479,SFO,LAX,57,0,56,337,0,0
2017,1,5,2017/1/6,UA,480,LAX,SFO,14,0,58,337,0,0
2017,1,5,2017/1/6,UA,502,LAX,SFO,-26,0,57,337,0,0
